"","X","student_tracking_id","ethnicity","race","frpm","rptglng","fam_income","teachersurvey_el","teachersurvey_proficiency","MPability.x","langinst","wcj_lwi_ss","wcj_wa_ss","wcj_spelling_ss","wcm_lwi_ss","grade","age_month","school","langflu","ielpac_score","MPabilitySS","ELStatus","proxy_SES","HispanicStatus","taskInst","MT","clean_school_id"
"437",437,437,"N",600,0,0,NA,NA,NA,-1.35349977663445,"en",106,104,109,NA,1,91,13,"EO",NA,-2.00933517771294,"EO","Ineligible","Not Hispanic","en","EO",NA
"438",438,438,"N",600,3,0,NA,NA,NA,0.702453977738924,"en",72,74,84,NA,1,90,13,"EO",NA,0.090927624898608,"EO","Eligible","Not Hispanic","en","EO",NA
"439",439,439,"Y",700,3,0,NA,NA,NA,2.55801055735256,"en",100,108,108,NA,1,101,13,"EO",NA,1.45908467389237,"EO","Eligible","Hispanic","en","EO",NA
"440",440,440,"Y",700,3,0,NA,NA,NA,-2.08185862740621,"en",90,105,88,NA,1,96,13,"EO",NA,-2.95923926967555,"EO","Eligible","Hispanic","en","EO",NA
"441",441,441,"Y",700,0,0,NA,NA,NA,-2.72668033318322,"en",92,89,84,NA,1,97,13,"EO",NA,-3.64837002369073,"EO","Ineligible","Hispanic","en","EO",NA
"442",442,442,"Y",700,3,1,NA,NA,NA,1.13995491498517,"en",110,122,91,NA,1,101,13,"EL",355,0.0410290315249771,"EL","Eligible","Hispanic","en","ES",NA
"443",443,443,"Y",999,2,0,NA,NA,NA,2.36423403423464,"en",104,106,114,NA,2,110,29,"EO",NA,0.866526716630912,"EO","Eligible","Hispanic","en","EO",9
"444",444,444,"N",700,1,0,NA,NA,NA,1.72029173964835,"en",128,134,112,NA,2,105,29,"EO",NA,0.444129663235474,"EO","Eligible","Not Hispanic","en","EO",9
"445",445,445,"Y",800,0,0,NA,NA,NA,1.61399528708998,"en",104,119,108,NA,2,107,29,"EO",NA,0.249215114200763,"EO","Ineligible","Hispanic","en","EO",9
"446",446,446,"N",400,2,0,NA,NA,NA,1.47155859644426,"en",99,100,90,NA,2,109,29,"EO",NA,0.018160327078702,"EO","Eligible","Not Hispanic","en","EO",9
"447",447,447,"Y",999,2,1,NA,NA,NA,1.30055571420737,"en",114,112,74,NA,2,113,29,"EL",367,-0.33007874811087,"EL","Eligible","Hispanic","en","ES",9
"448",448,448,"Y",700,0,1,NA,NA,NA,-2.49161003623946,"en",113,108,73,NA,2,107,29,"EL",324,-3.85639020912868,"EL","Ineligible","Hispanic","en","ES",9
"449",449,449,"Y",999,1,0,NA,NA,NA,0.0759514873022177,"en",63,62,71,NA,2,103,29,"EO",NA,-1.11159249263432,"EO","Eligible","Hispanic","en","EO",9
"450",450,450,"Y",999,2,1,NA,NA,NA,1.37894693658956,"en",102,94,86,NA,2,108,29,"EL",430,-0.0301422845378274,"EL","Eligible","Hispanic","en","ES",9
"451",451,451,"N",200,0,0,NA,NA,NA,1.66058019079911,"en",105,105,109,NA,1,94,29,"EO",NA,0.871817645006111,"EO","Ineligible","Not Hispanic","en","EO",9
"452",452,452,"Y",NA,1,1,NA,NA,NA,2.50265418877358,"en",111,97,93,NA,1,97,29,"EL",362,1.58096449826607,"EL","Eligible","Hispanic","en","ES",9
"453",453,453,"Y",NA,0,0,NA,NA,NA,2.20995409279539,"en",80,106,89,NA,1,100,29,"EO",NA,1.15533725757337,"EO","Ineligible","Hispanic","en","EO",NA
"454",454,454,"Y",NA,2,1,NA,NA,NA,2.05450062078452,"en",75,NA,NA,69,1,100,29,"EL",262,0.999883785562497,"EL","Eligible","Hispanic","en","ES",NA
"455",455,455,"Y",700,0,0,NA,NA,NA,1.99271330651349,"en",78,95,81,NA,1,92,29,"EO",NA,1.29256885719683,"EO","Ineligible","Hispanic","en","EO",9
"456",456,456,"Y",NA,2,0,NA,NA,NA,1.26034734086734,"en",85,103,88,NA,1,91,29,"EO",NA,0.604511939788853,"EO","Eligible","Hispanic","en","EO",9
"457",457,457,"N",400,0,0,NA,NA,NA,-1.12054337570726,"en",106,105,99,NA,1,95,29,"EO",NA,-1.95361496973843,"EO","Ineligible","Not Hispanic","en","EO",9
"458",458,458,"N",800,1,0,NA,NA,NA,0.933269470593618,"en",110,103,92,NA,2,112,33,"EO",NA,-0.653055943486452,"EO","Eligible","Not Hispanic","en","EO",6
"459",459,459,"N",600,2,0,NA,NA,NA,-0.345689507384931,"en",92,96,78,NA,2,104,33,"EO",NA,-1.57754253555964,"EO","Eligible","Not Hispanic","en","EO",1
"460",460,460,"N",600,0,0,NA,NA,NA,2.18298657360644,"en",123,116,111,NA,2,112,33,"EO",NA,0.59666115952637,"EO","Ineligible","Not Hispanic","en","EO",1
"461",461,461,"N",800,2,0,NA,NA,NA,0.805652689610721,"en",87,101,84,NA,2,122,33,"EO",NA,-1.22376320685106,"EO","Eligible","Not Hispanic","en","EO",6
"462",462,462,"N",700,0,0,NA,NA,NA,0.590390583773208,"en",97,101,94,NA,2,106,33,"EO",NA,-0.730080540877838,"EO","Ineligible","Not Hispanic","en","EO",6
"463",463,463,"Y",NA,0,1,NA,NA,NA,1.44190114615389,"en",119,117,84,NA,1,96,30,"EL",400,0.56452050388455,"EL","Ineligible","Hispanic","en","ES",NA
"464",464,464,"N",700,0,0,NA,NA,NA,3.24811367883201,"en",139,136,131,NA,1,99,30,"EO",NA,2.23780589184816,"EO","Ineligible","Not Hispanic","en","EO",NA
"465",465,465,"N",NA,0,1,NA,NA,NA,1.02030910404694,"en",105,107,93,NA,1,96,30,"EL",325,0.1429284617776,"EL","Ineligible","Not Hispanic","en","ES",NA
"466",466,466,"Y",700,0,1,NA,NA,NA,1.86738385390301,"en",68,81,75,NA,1,91,30,"EL",379,1.21154845282452,"EL","Ineligible","Hispanic","en","ES",NA
"467",467,467,"N",600,0,0,NA,NA,NA,0.888571388063511,"en",71,84,74,NA,1,89,30,"EO",NA,0.321354083461366,"EO","Ineligible","Not Hispanic","en","EO",NA
"468",468,468,"Y",700,0,0,NA,NA,NA,2.75028617390444,"en",95,102,91,NA,1,98,30,"EO",NA,1.78428743515876,"EO","Ineligible","Hispanic","en","EO",NA
"469",469,469,"N",700,0,0,NA,NA,NA,1.36746314345439,"en",124,117,116,NA,1,95,30,"EO",NA,0.534391549423221,"EO","Ineligible","Not Hispanic","en","EO",NA
"470",470,470,"N",700,0,0,NA,NA,NA,-0.533650817037037,"en",123,121,119,NA,1,88,30,"EO",NA,-1.05655907340101,"EO","Ineligible","Not Hispanic","en","EO",NA
"471",471,471,"Y",700,0,0,NA,NA,NA,0.52034473938275,"en",112,103,98,NA,1,100,30,"EO",NA,-0.534272095839272,"EO","Ineligible","Hispanic","en","EO",NA
"472",472,472,"N",200,0,0,NA,NA,NA,-0.187194605347827,"en",103,101,107,NA,1,93,30,"EO",NA,-0.931648102902655,"EO","Ineligible","Not Hispanic","en","EO",NA
"473",473,473,"N",700,0,0,NA,NA,NA,2.26889045688762,"en",102,100,91,NA,1,94,30,"EO",NA,1.48012791109462,"EO","Ineligible","Not Hispanic","en","EO",NA
"474",474,474,"Y",700,0,0,NA,NA,NA,1.34134777230138,"en",108,109,101,NA,1,98,30,"EO",NA,0.375349033555699,"EO","Ineligible","Hispanic","en","EO",NA
"475",475,475,"N",200,0,0,NA,NA,NA,3.16215952864732,"en",94,91,99,NA,1,90,30,"EO",NA,2.550633175807,"EO","Ineligible","Not Hispanic","en","EO",NA
"476",476,476,"N",700,0,0,NA,NA,NA,1.02410360798355,"en",131,127,120,NA,1,97,30,"EO",NA,0.10241391747604,"EO","Ineligible","Not Hispanic","en","EO",NA
"477",477,477,"Y",700,0,0,NA,NA,NA,1.40026492491644,"en",131,132,124,NA,1,90,30,"EO",NA,0.788738572076124,"EO","Ineligible","Hispanic","en","EO",NA
"478",478,478,"N",700,0,0,NA,NA,NA,-2.90606588343156,"en",111,102,94,NA,1,92,30,"EO",NA,-3.60621033274822,"EO","Ineligible","Not Hispanic","en","EO",NA
"479",479,479,"N",700,0,0,NA,NA,NA,1.31370411542204,"en",108,109,107,NA,1,88,30,"EO",NA,0.790795859058065,"EO","Ineligible","Not Hispanic","en","EO",NA
"480",480,480,"Y",700,0,0,NA,NA,NA,0.500247940747592,"en",105,81,80,NA,1,100,30,"EO",NA,-0.55436889447443,"EO","Ineligible","Hispanic","en","EO",NA
"481",481,481,"N",700,0,0,NA,NA,NA,0.936208647210835,"en",108,109,107,NA,1,88,30,"EO",NA,0.41330039084686,"EO","Ineligible","Not Hispanic","en","EO",NA
"482",482,482,"N",700,0,0,NA,NA,NA,1.00839431702243,"en",116,118,109,NA,1,98,30,"EO",NA,0.0423955782767491,"EO","Ineligible","Not Hispanic","en","EO",NA
"483",483,483,"N",700,0,0,NA,NA,NA,2.63865968127179,"en",111,118,114,NA,1,94,30,"EO",NA,1.84989713547879,"EO","Ineligible","Not Hispanic","en","EO",NA
"484",484,484,"N",700,0,0,NA,NA,NA,1.03292304230211,"en",96,104,93,NA,1,88,30,"EO",NA,0.510014785938135,"EO","Ineligible","Not Hispanic","en","EO",NA
"485",485,485,"Y",700,0,1,NA,NA,NA,2.35491368125798,"en",87,112,87,NA,1,99,17,"EL",360,1.34460589427413,"EL","Ineligible","Hispanic","en","ES",2
"486",486,486,"N",700,0,0,NA,NA,NA,1.04611641050826,"en",97,102,96,NA,1,98,17,"EO",NA,0.0801176717625791,"EO","Ineligible","Not Hispanic","en","EO",2
"487",487,487,"N",700,0,0,NA,NA,NA,1.5733396519894,"en",121,124,112,NA,1,98,17,"EO",NA,0.607340913243719,"EO","Ineligible","Not Hispanic","en","EO",2
"488",488,488,"N",700,0,0,NA,NA,NA,-0.660268805161129,"en",142,137,135,NA,1,97,17,"EO",NA,-1.58195849566864,"EO","Ineligible","Not Hispanic","en","EO",2
"489",489,489,"N",700,0,0,NA,NA,NA,-0.0992959307886768,"en",90,106,103,NA,1,92,17,"EO",NA,-0.799440380105334,"EO","Ineligible","Not Hispanic","en","EO",2
"490",490,490,"N",700,55,0,NA,NA,NA,0.180762650200669,"en",79,86,86,NA,1,92,17,"EO",NA,-0.519381799115988,"EO","NotReported","Not Hispanic","en","EO",2
"491",491,491,"N",800,55,0,NA,NA,NA,1.13995715358861,"en",115,108,99,NA,1,96,22,"EO",NA,0.26257651131927,"EO","NotReported","Not Hispanic","en","EO",5
"492",492,492,"Y",999,2,1,NA,1,2,-1.1963336507546,"es",80,82,84,NA,0,86,8,"EL",346,-1.63062381064223,"EL","Eligible","Hispanic","es","ES",8
"493",493,493,"Y",700,0,0,NA,0,NA,-0.427819447121802,"en",106,124,109,NA,0,76,8,"EO",NA,-0.419019124627729,"EO","Ineligible","Hispanic","en","EO",8
"494",494,494,"Y",700,0,1,NA,1,2,2.75966119361683,"en",NA,NA,NA,NA,0,84,8,"EL",395,2.41398913020554,"EL","Ineligible","Hispanic","en","ES",8
"495",495,495,"Y",999,0,1,NA,1,1,0.234158709635217,"en",91,70,82,NA,0,80,8,"EL",331,0.0657228391766072,"EL","Ineligible","Hispanic","en","ES",8
"496",496,496,"Y",999,0,1,NA,1,1,0.652871647654782,"es",99,116,99,NA,0,76,8,"EL",155,0.661671970148855,"EL","Ineligible","Hispanic","es","ES",8
"497",497,497,"Y",999,2,1,NA,1,2,1.67949936183993,"en",92,109,102,NA,0,89,8,"EL",341,1.11228205723778,"EL","Eligible","Hispanic","en","ES",8
"498",498,498,"Y",999,2,1,NA,1,2,0.283839801328855,"en",92,103,84,NA,0,86,8,"EL",215,-0.150450358558779,"EL","Eligible","Hispanic","en","ES",8
"499",499,499,"Y",999,2,1,NA,1,2,0.177078379081964,"en",84,84,97,NA,0,87,8,"EL",367,-0.30152082904384,"EL","Eligible","Hispanic","en","ES",8
"500",500,500,"N",400,2,0,NA,0,NA,-2.61099993897938,"en",82,83,85,NA,0,85,8,"EO",NA,-3.00098105062884,"EO","Eligible","Not Hispanic","en","EO",8
"501",501,501,"N",700,0,0,NA,0,NA,-0.0984079295386598,"en",129,116,107,NA,0,85,8,"EO",NA,-0.488389041188123,"EO","Ineligible","Not Hispanic","en","EO",8
"502",502,502,"Y",999,2,1,NA,1,2,0.630508139255354,"en",82,93,86,NA,0,87,8,"EL",161,0.15190893112955,"EL","Eligible","Hispanic","en","ES",8
"503",503,503,"Y",100,0,0,NA,0,NA,3.68239648516242,"en",80,100,87,NA,0,87,8,"EO",NA,3.20379727703662,"EO","Ineligible","Hispanic","en","EO",8
"504",504,504,"Y",700,2,0,NA,0,NA,-2.46984133825086,"en",81,98,88,NA,0,85,8,"EO",NA,-2.85982244990032,"EO","Eligible","Hispanic","en","EO",8
"505",505,505,"Y",999,2,0,NA,0,NA,0.285318598455649,"en",110,123,108,NA,0,89,8,"EO",NA,-0.281898706146496,"EO","Eligible","Hispanic","en","EO",8
"506",506,506,"Y",700,0,0,NA,0,NA,-0.584075029681339,"en",85,104,89,NA,0,88,8,"EO",NA,-1.10698328604531,"EO","Ineligible","Hispanic","en","EO",8
"507",507,507,"Y",999,0,1,NA,1,3,0.100123835586455,"es",92,89,88,NA,0,85,8,"EL",219,-0.289857276063008,"EL","Ineligible","Hispanic","es","ES",8
"508",508,508,"Y",999,2,1,NA,1,3,1.67164034968727,"en",103,108,103,NA,0,86,8,"EL",371,1.23735018979964,"EL","Eligible","Hispanic","en","ES",8
"509",509,509,"Y",700,0,1,NA,1,2,-3.00656668843104,"en",96,90,96,NA,0,84,8,"EL",232,-3.35223875184233,"EL","Ineligible","Hispanic","en","ES",8
"510",510,510,"Y",999,0,1,NA,1,3,3.86964741168832,"en",101,112,107,NA,0,82,8,"EL",381,3.61259344475337,"EL","Ineligible","Hispanic","en","ES",8
"511",511,511,"Y",999,1,0,NA,0,NA,1.62376792532068,"en",89,102,86,NA,0,87,8,"EO",NA,1.14516871719488,"EO","Eligible","Hispanic","en","EO",8
"512",512,512,"Y",700,0,1,NA,1,1,-1.61039942470914,"es",90,NA,NA,93,0,80,8,"EL",150,-1.77883529516775,"EL","Ineligible","Hispanic","es","ES",8
"513",513,513,"N",700,0,1,NA,0,NA,1.32969466940591,"en",90,112,96,NA,0,90,8,"EL",381,0.718168316565594,"EL","Ineligible","Not Hispanic","en","ES",8
"514",514,514,"Y",999,0,1,NA,1,3,-2.32539916626723,"en",83,NA,NA,75,0,83,8,"EL",308,-2.62676218144035,"EL","Ineligible","Hispanic","en","ES",8
"515",515,515,"Y",700,0,0,NA,0,NA,0.0755365908849846,"en",77,101,95,NA,0,81,8,"EO",NA,-0.137208327811796,"EO","Ineligible","Hispanic","en","EO",8
"516",516,516,"Y",700,0,0,NA,1,3,0.0389132902270197,"es",98,106,93,NA,0,85,8,"EO",NA,-0.351067821422443,"EO","Ineligible","Hispanic","es","EO",8
"517",517,517,"Y",700,0,0,NA,0,NA,0.437188708224541,"en",72,86,78,NA,1,101,8,"EO",NA,-0.661737175235652,"EO","Ineligible","Hispanic","en","EO",8
"518",518,518,"Y",999,0,1,NA,1,1,0.876776499753561,"es",73,95,84,NA,1,96,8,"EL",168,-0.000604142515778817,"EL","Ineligible","Hispanic","es","ES",8
"519",519,519,"Y",999,0,1,NA,1,3,0.794394485366921,"en",75,96,85,NA,1,92,8,"EL",427,0.0942500360502637,"EL","Ineligible","Hispanic","en","ES",8
"520",520,520,"Y",NA,0,0,NA,NA,NA,1.63910561748879,"en",106,117,96,NA,1,93,30,"EO",NA,0.894652119933962,"EO","Ineligible","Hispanic","en","EO",NA
"521",521,521,"Y",700,0,0,NA,NA,NA,1.65455920181231,"en",74,90,86,NA,1,91,30,"EO",NA,0.998723800733823,"EO","Ineligible","Hispanic","en","EO",NA
"522",522,522,"N",700,0,0,NA,NA,NA,2.19886522343356,"en",97,96,89,NA,1,101,30,"EO",NA,1.09993933997337,"EO","Ineligible","Not Hispanic","en","EO",NA
"523",523,523,"N",600,3,0,NA,0,3,-2.40054554201462,"en",79,76,93,NA,0,84,11,"EO",NA,-2.74621760542591,"EO","Eligible","Not Hispanic","en","EO",NA
"524",524,524,"Y",700,3,0,NA,0,3,1.00193635681417,"en",81,73,86,NA,0,85,11,"EO",NA,0.611955245164707,"EO","Eligible","Hispanic","en","EO",NA
"525",525,525,"Y",700,0,1,NA,1,3,0.729612580298067,"en",89,69,94,NA,0,80,11,"EL",310,0.561176709839457,"EL","Ineligible","Hispanic","en","ES",NA
"526",526,526,"Y",100,3,0,NA,0,3,1.19310495299007,"en",75,84,87,NA,0,87,11,"EO",NA,0.714505744864266,"EO","Eligible","Hispanic","en","EO",NA
"527",527,527,"N",600,3,1,NA,1,1,-1.95197202289763,"en",83,77,91,NA,0,80,11,"EL",169,-2.12040789335624,"EL","Eligible","Not Hispanic","en","ES",NA
"528",528,528,"Y",700,3,0,NA,0,3,1.68700374808518,"en",97,102,101,NA,0,80,11,"EO",NA,1.51856787762657,"EO","Eligible","Hispanic","en","EO",NA
"529",529,529,"N",600,0,0,NA,0,3,-3.47904746517571,"en",90,97,99,NA,0,77,11,"EO",NA,-3.51455619091981,"EO","Ineligible","Not Hispanic","en","EO",NA
"530",530,530,"N",600,0,0,NA,0,3,-0.00471401954050821,"en",94,99,101,NA,0,82,11,"EO",NA,-0.261767986475459,"EO","Ineligible","Not Hispanic","en","EO",NA
"531",531,531,"Y",100,3,1,NA,1,2,1.16659019037882,"en",90,107,98,NA,0,87,11,"EL",150,0.687990982253016,"EL","Eligible","Hispanic","en","ES",NA
"532",532,532,"Y",700,3,0,NA,0,3,2.82034220123929,"en",99,110,107,NA,0,77,11,"EO",NA,2.78483347549519,"EO","Eligible","Hispanic","en","EO",NA
"533",533,533,"Y",700,3,1,NA,1,2,3.75410596699148,"en",82,84,90,NA,0,87,11,"EL",448,3.27550675886568,"EL","Eligible","Hispanic","en","ES",NA
"534",534,534,"Y",700,3,0,NA,0,3,2.77649524457416,"en",78,83,82,NA,0,89,11,"EO",NA,2.20927793997201,"EO","Eligible","Hispanic","en","EO",NA
"535",535,535,"Y",700,3,0,NA,0,3,1.03944682530829,"en",106,120,112,NA,0,80,11,"EO",NA,0.87101095484968,"EO","Eligible","Hispanic","en","EO",NA
"536",536,536,"N",600,3,0,NA,0,3,1.92357623993322,"en",106,110,107,NA,0,80,11,"EO",NA,1.75514036947461,"EO","Eligible","Not Hispanic","en","EO",NA
"537",537,537,"Y",700,3,0,NA,0,3,2.51167727807105,"en",NA,NA,NA,NA,0,91,11,"EO",NA,1.85584187699256,"EO","Eligible","Hispanic","en","EO",NA
"538",538,538,"Y",999,55,1,NA,NA,NA,-0.615736332338255,"en",78,NA,NA,88,0,82,41,"EL",NA,-0.872790299273206,"EL","NotReported","Hispanic","en","ES",NA
"539",539,539,"Y",999,55,0,NA,NA,NA,-0.0119872423063278,"en",76,NA,NA,109,0,83,41,"EO",NA,-0.313350257479449,"EO","NotReported","Hispanic","en","EO",NA
"540",540,540,"Y",999,55,1,NA,NA,NA,-0.690387183166155,"en",86,NA,NA,114,0,79,41,"EL",NA,-0.814514005386594,"EL","NotReported","Hispanic","en","ES",NA
"541",541,541,"Y",999,55,1,NA,NA,NA,-0.929452865853642,"en",91,NA,NA,117,0,79,41,"EL",NA,-1.05357968807408,"EL","NotReported","Hispanic","en","ES",NA
"542",542,542,"Y",999,55,1,NA,NA,NA,1.68314661222918,"en",81,NA,NA,110,0,80,41,"EL",NA,1.51471074177057,"EL","NotReported","Hispanic","en","ES",NA
"543",543,543,"Y",999,55,1,NA,NA,NA,-3.21833715451512,"en",60,NA,NA,109,0,82,41,"EL",NA,-3.47539112145007,"EL","NotReported","Hispanic","en","ES",NA
"544",544,544,"Y",999,55,1,NA,NA,NA,-0.582358223684883,"en",87,NA,NA,113,1,99,41,"EL",155,-1.59266601066873,"EL","NotReported","Hispanic","en","ES",NA
"545",545,545,"Y",999,55,1,NA,NA,NA,1.1455672617065,"en",111,NA,NA,132,1,96,41,"EL",348,0.26818661943716,"EL","NotReported","Hispanic","en","ES",NA
"546",546,546,"Y",999,55,1,NA,NA,NA,0.933132397195426,"en",74,NA,NA,100,1,101,41,"EL",166,-0.165793486264767,"EL","NotReported","Hispanic","en","ES",NA
"547",547,547,"Y",999,55,1,NA,NA,NA,2.19144914585634,"en",102,NA,NA,131,1,91,41,"EL",150,1.53561374477785,"EL","NotReported","Hispanic","en","ES",NA
"548",548,548,"Y",999,55,1,NA,NA,NA,-2.47483096781852,"en",64,NA,NA,101,1,100,41,"EL",NA,-3.52944780304054,"EL","NotReported","Hispanic","en","ES",NA
"549",549,549,"Y",999,55,1,NA,NA,NA,-0.486830062983077,"en",79,NA,NA,122,1,95,41,"EL",151,-1.31990165701425,"EL","NotReported","Hispanic","en","ES",NA
"550",550,550,"Y",999,55,1,NA,NA,NA,2.44282056708127,"en",52,NA,NA,150,1,98,41,"EL",150,1.47682182833559,"EL","NotReported","Hispanic","en","ES",NA
"551",551,551,"Y",999,55,1,NA,NA,NA,2.95633069776008,"en",69,NA,NA,122,1,100,41,"EL",151,1.90171386253806,"EL","NotReported","Hispanic","en","ES",NA
"552",552,552,"Y",999,55,1,NA,NA,NA,1.91720107374316,"en",96,NA,NA,126,1,101,41,"EL",364,0.818275190282967,"EL","NotReported","Hispanic","en","ES",NA
"553",553,553,"Y",999,55,1,NA,NA,NA,-0.184614543949439,"en",NA,NA,NA,92,1,101,41,"EL",150,-1.28354042740963,"EL","NotReported","Hispanic","en","ES",NA
"554",554,554,"N",700,55,1,NA,NA,NA,2.52825720307362,"en",109,NA,NA,132,1,93,41,"EL",279,1.78380370551879,"EL","NotReported","Not Hispanic","en","ES",NA
"555",555,555,"Y",999,55,1,NA,NA,NA,3.61019303270092,"en",57,NA,NA,54,1,95,41,"EL",155,2.77712143866975,"EL","NotReported","Hispanic","en","ES",NA
"556",556,556,"Y",999,55,1,NA,NA,NA,2.15864125909288,"en",NA,NA,NA,123,1,99,41,"EL",151,1.14833347210903,"EL","NotReported","Hispanic","en","ES",NA
"557",557,557,"Y",999,55,1,NA,NA,NA,0.954361939524363,"en",43,NA,NA,98,1,93,41,"EL",150,0.209908441969535,"EL","NotReported","Hispanic","en","ES",NA
"558",558,558,"Y",999,55,1,NA,NA,NA,2.97835429921209,"en",NA,NA,NA,111,1,102,41,"EL",150,1.83511936751373,"EL","NotReported","Hispanic","en","ES",NA
"559",559,559,"Y",999,55,1,NA,NA,NA,-0.116088308110587,"en",91,NA,NA,129,1,92,41,"EL",158,-0.816232757427244,"EL","NotReported","Hispanic","en","ES",NA
"560",560,560,"Y",999,55,1,NA,NA,NA,1.58457838330552,"en",NA,NA,NA,NA,1,96,41,"EL",150,0.70719774103618,"EL","NotReported","Hispanic","en","ES",NA
"561",561,561,"Y",999,55,0,NA,NA,NA,2.30717596648895,"en",80,NA,NA,101,1,96,41,"EO",NA,1.42979532421961,"EO","NotReported","Hispanic","en","EO",NA
"562",562,562,"Y",999,55,1,NA,NA,NA,0.536380040307447,"en",70,NA,NA,101,1,98,41,"EL",325,-0.429618698438234,"EL","NotReported","Hispanic","en","ES",NA
"563",563,563,"Y",999,55,1,NA,NA,NA,0.936097897394361,"en",129,NA,NA,130,1,95,41,"EL",436,0.103026303363192,"EL","NotReported","Hispanic","en","ES",NA
"564",564,564,"Y",999,55,0,NA,NA,NA,2.27959905784216,"en",94,NA,NA,108,1,93,41,"EO",NA,1.53514556028733,"EO","NotReported","Hispanic","en","EO",NA
"565",565,565,"Y",700,55,1,NA,NA,NA,1.55411909053762,"en",105,NA,NA,119,1,93,41,"EL",448,0.809665592982792,"EL","NotReported","Hispanic","en","ES",NA
"566",566,566,"Y",999,55,1,NA,NA,NA,-0.515678197165807,"en",NA,NA,NA,77,1,94,41,"EL",NA,-1.30444074295881,"EL","NotReported","Hispanic","en","ES",NA
"567",567,567,"Y",999,55,1,NA,NA,NA,3.77654545673249,"en",104,NA,NA,112,1,98,41,"EL",415,2.81054671798681,"EL","NotReported","Hispanic","en","ES",NA
"568",568,568,"Y",999,55,1,NA,NA,NA,-0.315607263505421,"en",71,NA,NA,131,1,93,41,"EL",150,-1.06006076106025,"EL","NotReported","Hispanic","en","ES",NA
"569",569,569,"Y",999,55,1,NA,NA,NA,2.45053431848554,"en",62,NA,NA,92,1,101,41,"EL",253,1.35160843502535,"EL","NotReported","Hispanic","en","ES",NA
"570",570,570,"Y",999,55,1,NA,NA,NA,3.08290192931021,"en",131,NA,NA,119,1,96,41,"EL",414,2.20552128704087,"EL","NotReported","Hispanic","en","ES",NA
"571",571,571,"N",700,55,0,NA,NA,NA,-0.274848606519563,"en",93,NA,NA,112,1,96,41,"EO",NA,-1.1522292487889,"EO","NotReported","Not Hispanic","en","EO",NA
"572",572,572,"Y",999,55,1,NA,NA,NA,1.95688792794579,"en",98,NA,NA,107,1,97,41,"EL",367,1.03519823743828,"EL","NotReported","Hispanic","en","ES",NA
"573",573,573,"Y",999,55,1,NA,NA,NA,0.732563395045651,"en",117,NA,NA,125,1,91,41,"EL",208,0.0767279939671644,"EL","NotReported","Hispanic","en","ES",NA
"574",574,574,"Y",999,55,1,NA,NA,NA,2.96880913676132,"en",70,NA,NA,100,1,97,41,"EL",339,2.04711944625381,"EL","NotReported","Hispanic","en","ES",NA
"575",575,575,"Y",999,55,1,NA,NA,NA,-2.16218502808641,"en",74,NA,NA,124,1,94,41,"EL",195,-2.95094757387941,"EL","NotReported","Hispanic","en","ES",NA
"576",576,576,"Y",700,55,0,NA,NA,NA,1.36882886222308,"en",116,NA,NA,115,1,90,41,"EO",NA,0.757302509382764,"EO","NotReported","Hispanic","en","EO",NA
"577",577,577,"Y",999,55,1,NA,NA,NA,1.27448954631058,"en",68,NA,NA,114,1,98,41,"EL",324,0.308490807564899,"EL","NotReported","Hispanic","en","ES",NA
"578",578,578,"Y",999,55,1,NA,NA,NA,0.609289817097114,"en",76,NA,NA,138,1,97,41,"EL",241,-0.312399873410396,"EL","NotReported","Hispanic","en","ES",NA
"579",579,579,"Y",999,55,1,NA,NA,NA,-2.62567810237078,"en",87,NA,NA,93,1,101,41,"EL",NA,-3.72460398583097,"EL","NotReported","Hispanic","en","ES",NA
"580",580,580,"Y",999,55,1,NA,NA,NA,2.94983786430644,"en",66,NA,NA,128,1,94,41,"EL",250,2.16107531851344,"EL","NotReported","Hispanic","en","ES",NA
"581",581,581,"Y",999,55,1,NA,NA,NA,0.684698275720194,"en",82,NA,NA,104,1,101,41,"EL",NA,-0.414227607739999,"EL","NotReported","Hispanic","en","ES",NA
"582",582,582,"N",100,55,0,NA,NA,NA,0.702072785335173,"en",100,NA,NA,109,1,90,41,"EO",NA,0.090546432494857,"EO","NotReported","Not Hispanic","en","EO",NA
"583",583,583,"Y",999,55,1,NA,NA,NA,-2.7853681305899,"en",77,NA,NA,99,1,91,41,"EL",247,-3.44120353166839,"EL","NotReported","Hispanic","en","ES",NA
"584",584,584,"Y",999,55,1,NA,NA,NA,3.53234163684371,"en",95,NA,NA,116,1,93,41,"EL",357,2.78788813928888,"EL","NotReported","Hispanic","en","ES",NA
"585",585,585,"Y",999,55,1,NA,NA,NA,-0.693290627076883,"en",NA,NA,NA,NA,1,89,41,"EL",234,-1.26050793167903,"EL","NotReported","Hispanic","en","ES",NA
"586",586,586,"Y",999,55,1,NA,NA,NA,-2.71935454072056,"en",83,NA,NA,99,1,97,41,"EL",415,-3.64104423122807,"EL","NotReported","Hispanic","en","ES",NA
"587",587,587,"N",600,2,0,NA,NA,NA,3.63764312555813,"en",80,84,94,NA,0,87,16,"EO",NA,3.15904391743233,"EO","Eligible","Not Hispanic","en","EO",4
"588",588,588,"N",700,0,0,NA,NA,NA,0.547059346806663,"en",94,99,102,NA,0,88,16,"EO",NA,0.0241510904426882,"EO","Ineligible","Not Hispanic","en","EO",4
