"","student_tracking_id","LetAbilitySS","LetAbility","ELStatus.x","proxy_SES.x","pseAbilitySS","pseAbility","ELStatus.y","proxy_SES.y","MPabilitySS","MPability.x","ELStatus","proxy_SES","wcj_lwi","wcj_lwi_ss","wcj_spelling","wcj_spelling_ss","wcj_wa","wcj_wa_ss","wcj_srt","wcj_srt_ss","wcm_lwi","wcm_lwi_ss","age_month","grade","ble_ucat","del_ucat","evo_ucat","rvo_ucat","nre_ucat","wre_ucat","srt_ucat","nwr_ucat","lnc","lco","rao","dgs","lsi_ucat","reading_outcome","cELStatus","cProxySES"
"82",82,-0.114866745010864,-0.301858799449767,"EL","Eligible",-0.137133820082862,-0.604818207694438,"EL","Eligible",-2.56043062389914,-1.90459522282065,"EL","Eligible",19,82,8,77,6,79,NA,NA,NA,NA,94,1,NA,-3,-2.1198,NA,-0.5861,-1.5408,-3,-1.3618,NA,NA,32,5,NA,82,"EL","Eligible"
"83",83,-1.9351708603259,-2.21670801877204,"EO","Eligible",-0.675880725113263,-1.21043296874106,"EO","Eligible",-1.72078873407928,-1.15357142947713,"EO","Eligible",13,70,6,70,5,70,NA,NA,NA,NA,89,1,NA,-3,-1.3386,NA,-3,-2.9369,NA,0.0103,NA,NA,25,0,NA,70,"EO","Eligible"
"84",84,0.642177183381187,0.975183200982092,"EL","Eligible",0.888970088428306,0.789058908905942,"EL","Eligible",1.03840646885427,2.18164140055263,"EL","Eligible",36,90,14,84,12,91,NA,NA,NA,NA,104,1,NA,1.2286,0.0639,NA,0.7398,0.1386,-2.4165,0.3619,NA,NA,49,7,NA,90,"EL","Eligible"
"85",85,1.16217525542099,0.975183200982092,"EL","Eligible",-0.526762385365648,-0.994446772977224,"EL","Eligible",0.587360850403943,1.24319625148243,"EL","Eligible",47,119,22,117,21,124,NA,NA,NA,NA,93,1,NA,1.6223,-0.6765,NA,0.4257,0.8867,-0.7189,0.211,NA,NA,40,8,NA,119,"EL","Eligible"
"86",86,0.425741007124298,0.427839160699871,"EO","Eligible",-0.116000443836681,-0.449949119415816,"EO","Eligible",0.680639451219291,1.51371104525046,"EO","Eligible",36,98,14,92,16,108,NA,NA,NA,NA,98,1,NA,-0.8843,0.6608,NA,-0.183,0.5119,-2.4165,-0.7166,NA,NA,41,8,NA,98,"EO","Eligible"
"87",87,1.68682809074156,1.59438114030989,"EO","Ineligible",0.953171815666978,0.552355284071622,"EO","Ineligible",-0.696493665031107,0.0479598325237208,"EO","Ineligible",54,126,23,116,10,96,NA,NA,NA,NA,96,1,NA,0.7586,0.2725,NA,0.3756,1.2729,-0.0153,-0.9012,NA,NA,37,12,NA,126,"EO","Ineligible"
"88",88,1.07647104111918,0.936751538683891,"EL","Eligible",0.503350276693133,0.0690998170896675,"EL","Eligible",0.907599425666933,1.60774387498359,"EL","Eligible",44,113,18,107,18,116,NA,NA,NA,NA,94,1,NA,-0.1684,-1.1781,NA,0.9654,0.6144,-0.7923,0.3619,NA,NA,53,8,NA,113,"EL","Eligible"
"89",89,0.867680814902622,1.05886917649267,"EO","Eligible",0.0328531749774105,-0.167359788569284,"EO","Eligible",1.17294385249341,2.18325163947726,"EO","Eligible",58,126,30,122,21,117,NA,NA,NA,NA,102,1,NA,3,0.4047,NA,3,3,0.5897,0.9421,NA,NA,53,11,NA,126,"EO","Eligible"
"90",90,0.518524394796931,0.756985308390598,"EL","Eligible",0.746359529381974,0.57958049384339,"EL","Eligible",-0.577200249453069,0.477416585768953,"EL","Eligible",38,93,16,91,14,97,NA,NA,NA,NA,104,1,NA,1.295,-0.959,NA,-0.5086,1.2841,-1.2131,0.4177,NA,NA,46,7,NA,93,"EL","Eligible"
"91",91,0.861447480193904,1.14718094579119,"EL","Eligible",0.303541150504082,0.170196042973608,"EL","Eligible",2.05163524056554,3.15056112402573,"EL","Eligible",62,131,35,129,22,118,NA,NA,NA,NA,103,1,NA,3,1.2367,NA,3,3,-0.5357,0.8183,NA,NA,50,7,NA,131,"EL","Eligible"
"92",92,0.725807586060577,0.822450843643387,"EO","Eligible",1.36897157321203,1.10189075364912,"EO","Eligible",2.01310665722193,2.93479634772944,"EO","Eligible",42,103,14,89,13,99,NA,NA,NA,NA,100,1,NA,0.2156,3,NA,0.4217,1.0503,0.5185,-0.0456,NA,NA,28,8,NA,103,"EO","Eligible"
"93",93,0.408439474485193,0.552355284071622,"EO","Eligible",-0.0682119078949623,-0.301858799449767,"EO","Eligible",NA,NA,NA,NA,43,103,23,110,21,118,NA,NA,NA,NA,101,1,NA,0.7586,0.5012,NA,0.9388,1.1797,-2.5876,-0.6,NA,NA,28,7,NA,103,"EO","Eligible"
"94",94,-2.13265134214669,-2.13055318857112,"EO","Eligible",-2.06570669870243,-2.39965537428157,"EO","Eligible",NA,NA,NA,NA,26,82,13,85,12,95,NA,NA,NA,NA,95,1,NA,-0.1566,0.0639,NA,-0.336,-0.4999,-0.2986,0.1985,NA,NA,46,10,NA,82,"EO","Eligible"
"95",95,0.475217300425112,0.477315454000685,"EO","Ineligible",0.418337639485039,0.0843889639059041,"EO","Ineligible",0.807054365746431,1.6401259597776,"EO","Ineligible",18,74,10,79,10,93,NA,NA,NA,NA,98,1,NA,-0.1684,0.0639,NA,-0.5861,-0.6589,-2.4036,-1.5424,NA,NA,45,7,NA,74,"EO","Ineligible"
"96",96,0.361166922481574,0.552355284071622,"EO","Eligible",-0.711236784429082,-0.911449747975776,"EO","Eligible",1.18583923368077,2.19614702066462,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,1,NA,2.4131,0.9817,NA,3,3,-0.1991,0.2495,NA,NA,35,11,NA,NA,"EO","Eligible"
"97",97,-1.39874792906586,-1.58573998350476,"EO","Eligible",-1.49442177835371,-1.96210616596529,"EO","Eligible",NA,NA,NA,NA,16,77,8,77,5,70,NA,NA,NA,NA,94,1,NA,0.7586,0.4646,NA,-3,-1.8554,-0.5909,0.6645,NA,NA,23,5,NA,77,"EO","Eligible"
"98",98,0.0678813144695035,0.117252020048695,"EL","Eligible",-1.54129614778668,-1.84181089535771,"EL","Eligible",1.03633944510951,1.91372008737885,"EL","Eligible",53,121,24,114,22,122,NA,NA,NA,NA,99,1,NA,-0.1566,3,NA,1.6107,3,2.6432,0.5605,NA,NA,40,9,NA,121,"EL","Eligible"
"99",99,0.840108281101081,0.936751538683891,"EO","Eligible",0.437276862536523,0.170196042973608,"EO","Eligible",1.61266760823282,2.53435729874033,"EO","Eligible",23,79,9,73,11,94,NA,NA,NA,NA,100,1,NA,0.7586,0.0639,NA,0.6636,-0.3016,-2.0714,-0.2944,NA,NA,40,7,NA,79,"EO","Eligible"
"100",100,1.16217525542099,0.975183200982092,"EO","Eligible",1.04726488145497,0.57958049384339,"EO","Eligible",NA,NA,NA,NA,23,87,11,88,6,79,NA,NA,NA,NA,94,1,NA,0.2156,-0.6036,NA,-3,-1.0116,-3,-3,NA,NA,29,7,NA,87,"EO","Eligible"
"101",101,0.308190113881084,0.452105923467513,"EL","Eligible",0.520039756197656,0.286392864642851,"EL","Eligible",-1.18157149029005,-0.215572751544365,"EL","Eligible",15,63,10,74,6,66,NA,NA,NA,NA,98,1,NA,-0.5978,-0.1027,NA,-1.3408,-2.2718,-2.2828,-0.9206,NA,NA,41,6,NA,63,"EL","Eligible"
"102",102,1.15009279179404,1.05764584136237,"EO","Ineligible",1.1898754405013,0.789058908905942,"EO","Ineligible",-0.529970467409656,0.214483030145172,"EO","Ineligible",47,116,20,110,17,113,NA,NA,NA,NA,96,1,NA,1.295,3,NA,-1.0119,1.031,-0.4698,-0.0635,NA,NA,45,7,NA,116,"EO","Ineligible"
"103",103,0.976050963344845,0.789058908905942,"EO","Eligible",0.294392688426602,-0.173291699184974,"EO","Eligible",0.773912273586894,1.42974767466538,"EO","Eligible",55,130,25,122,24,131,NA,NA,NA,NA,94,1,NA,0.1696,0.7332,NA,-0.183,1.2857,2.2113,1.2399,NA,NA,33,9,NA,130,"EO","Eligible"
"104",104,-0.232575449738441,0.100430567862464,"EO","Eligible",-0.33656247199546,-0.436473651517824,"EO","Eligible",NA,NA,NA,NA,40,95,14,84,12,91,NA,NA,NA,NA,105,1,NA,0.2156,0.0639,NA,0.4073,0.5886,0.5897,0.9951,NA,NA,42,7,NA,95,"EO","Eligible"
"105",105,-0.592971919335606,-0.874509077781747,"EL","NotReported",-0.162827216623512,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,30,95,12,90,11,99,NA,NA,NA,NA,89,1,NA,-0.1566,-1.8957,NA,0.6134,-0.6589,-2.8929,-1.0284,NA,NA,48,7,NA,95,"EL","NotReported"
"106",106,-2.49161451818954,-2.53678891661759,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,58,0,NA,NA,NA,NA,NA,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","NotReported"
"107",107,1.37610174048343,1.33092734205538,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,29,87,14,89,14,101,NA,NA,NA,NA,94,1,NA,-0.1684,0.4047,NA,0.4257,-0.0844,-2.9226,0.8986,NA,NA,40,7,NA,87,"EO","NotReported"
"108",108,-0.670439201727942,-0.526523392141513,"EL","NotReported",0.0167806508105427,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,20,69,10,72,5,52,NA,NA,NA,NA,98,1,NA,-0.1684,0.0639,NA,-0.2503,-1.6311,-1.144,-0.6907,NA,NA,25,6,NA,69,"EL","NotReported"
"109",109,0.845878741318349,0.706159238883065,"EL","NotReported",0.356965763314482,-0.0772846962889839,"EL","NotReported",NA,NA,NA,NA,44,109,13,89,16,108,NA,NA,NA,NA,92,1,NA,0.2156,0.0639,NA,-0.6026,1.031,-0.2947,0.4329,NA,NA,25,5,NA,109,"EL","NotReported"
"110",110,-0.320907409492807,-0.366081807920853,"EL","NotReported",0.677734738962626,0.310352135375381,"EL","NotReported",NA,NA,NA,NA,18,71,9,73,6,69,NA,NA,NA,NA,94,1,NA,-0.1566,-1.8405,NA,-3,-0.8064,-2.7065,0.4882,NA,NA,27,8,NA,71,"EL","NotReported"
"111",111,-0.226362305485569,-0.366081807920853,"EL","NotReported",0.217384218859204,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,21,77,10,77,10,92,NA,NA,NA,NA,92,1,NA,-3,-2.9384,NA,-1.0119,-1.5765,-3,-1.8864,NA,NA,42,NA,NA,77,"EL","NotReported"
"112",112,0.804028220273634,0.853398925852826,"EL","NotReported",1.00667398645409,0.706159238883065,"EL","NotReported",NA,NA,NA,NA,50,113,20,103,24,125,NA,NA,NA,NA,96,1,NA,0.7586,-0.6765,NA,1.3039,1.2857,-0.323,0.2495,NA,NA,37,8,NA,113,"EL","NotReported"
"113",113,0.704061085307492,0.706159238883065,"EL","NotReported",0.117082434834873,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,24,79,13,85,14,100,NA,NA,NA,NA,95,1,NA,-0.8843,0.0639,NA,0.0415,-0.3016,-2.0714,1.1966,NA,NA,33,6,NA,79,"EL","NotReported"
"114",114,-0.0321102978609377,-0.0772846962889839,"EL","NotReported",0.150516362842983,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,26,82,12,82,13,98,NA,NA,NA,NA,94,1,NA,-0.5978,0.0639,NA,0.4217,-0.8064,-2.4165,-0.2308,NA,NA,45,4,NA,82,"EL","NotReported"
"115",115,-0.782062127350082,-0.874509077781747,"EL","NotReported",-0.473692546186391,-0.874509077781747,"EL","NotReported",NA,NA,NA,NA,18,73,8,70,6,71,NA,NA,NA,NA,93,1,NA,-3,-2.5092,NA,-3,-2.2718,0.9484,-0.9395,NA,NA,NA,3,NA,73,"EL","NotReported"
"116",116,0.119163773785333,0.310352135375381,"EL","NotReported",0.638127941402286,0.437914977855591,"EL","NotReported",NA,NA,NA,NA,26,76,9,66,15,98,NA,NA,NA,NA,99,1,NA,0.7586,0.6956,NA,-0.183,-1.0116,-2.8945,-0.5228,NA,NA,27,9,NA,76,"EL","NotReported"
"117",117,-0.266236946323454,-0.216866240744262,"EL","NotReported",0.610866882946406,0.310352135375381,"EL","NotReported",NA,NA,NA,NA,18,69,7,63,10,89,NA,NA,NA,NA,96,1,NA,0.1696,-2.3383,NA,-1.0135,-1.1544,-1.5457,-0.9727,NA,NA,32,5,NA,69,"EL","NotReported"
"118",118,1.74855770355227,1.41974799310251,"EL","NotReported",1.42138509748873,0.853398925852826,"EL","NotReported",NA,NA,NA,NA,29,93,12,90,12,102,NA,NA,NA,NA,88,1,NA,0.6953,-1.1926,NA,0.4073,-0.4999,-3,-1.0971,NA,NA,41,6,NA,93,"EL","NotReported"
"119",119,-0.545699367331987,-0.874509077781747,"EL","NotReported",0.751624501084835,0.183638329448928,"EL","NotReported",NA,NA,NA,NA,7,56,5,66,1,44,NA,NA,NA,NA,88,1,NA,-3,-0.3011,NA,-3,-3,-3,-0.9809,NA,NA,32,7,NA,56,"EL","NotReported"
"120",120,0.228812727876974,0.183638329448928,"EL","NotReported",0.150516362842983,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,37,96,18,100,22,121,NA,NA,NA,NA,94,1,NA,0.2156,0.8808,NA,0.6134,0.5119,0.4435,2.9979,NA,NA,41,9,NA,96,"EL","NotReported"
"121",121,0.258668176049861,0.355311433632671,"EO","NotReported",0.704995797418506,0.437914977855591,"EO","NotReported",NA,NA,NA,NA,20,69,11,75,13,95,NA,NA,NA,NA,97,1,NA,-0.1566,0.8808,NA,-0.1978,0.1386,0.2952,0.1693,NA,NA,45,7,NA,69,"EO","NotReported"
"122",122,0.0646709177018787,-0.216866240744262,"EL","NotReported",0.457267547338813,-0.0772846962889839,"EL","NotReported",NA,NA,NA,NA,29,93,13,93,14,107,NA,NA,NA,NA,89,1,NA,-0.1684,0.0639,NA,0.3229,-0.7298,NA,-0.0204,NA,NA,34,6,NA,93,"EL","NotReported"
"123",123,0.465175487895069,0.183638329448928,"EL","NotReported",0.00802885148628341,-0.526523392141513,"EL","NotReported",NA,NA,NA,NA,43,112,17,104,16,112,NA,NA,NA,NA,89,1,NA,-0.1684,-0.0978,NA,0.4242,0.1386,-0.4496,0.6645,NA,NA,42,11,NA,112,"EL","NotReported"
"124",124,0.897691302338284,0.568881591888524,"EL","NotReported",1.13686776352443,0.568881591888524,"EL","NotReported",NA,NA,NA,NA,27,92,11,88,14,108,NA,NA,NA,NA,88,1,NA,0.6953,-0.1027,NA,-0.1978,-0.6589,-0.7923,0.5605,NA,NA,30,6,NA,92,"EL","NotReported"
"125",125,-0.717711753731561,-0.526523392141513,"EO","NotReported",-0.497166496704614,-0.697379460251308,"EO","NotReported",NA,NA,NA,NA,35,88,17,92,17,104,NA,NA,NA,NA,99,1,NA,0.7586,3,NA,0.4217,0.3457,0.1123,0.9936,NA,NA,40,11,NA,88,"EO","NotReported"
"126",126,-1.28978456282938,-1.57132172127552,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,51,123,16,102,19,119,NA,NA,NA,NA,89,1,NA,1.8997,0.0639,NA,0.1353,1.1086,-0.7358,0.2907,NA,NA,38,6,NA,123,"EL","NotReported"
"127",127,-1.36389425579479,-1.21997844620836,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,32,86,14,85,12,92,NA,NA,NA,NA,98,1,NA,-0.4614,-1.0723,NA,0.4257,-0.4999,-3,-1.127,NA,NA,42,6,NA,86,"EL","NotReported"
"128",128,0.709483116266396,0.853398925852826,"EO","NotReported",0.288940336825969,0.0552934452711644,"EO","NotReported",NA,NA,NA,NA,65,136,21,103,24,124,NA,NA,NA,NA,98,1,NA,3,0.1405,NA,0.6665,3,-0.3721,0.8183,NA,NA,55,12,NA,136,"EO","NotReported"
"129",129,-0.131817201478331,-0.366081807920853,"EL","NotReported",-0.196261144631622,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,27,88,12,87,12,99,NA,NA,NA,NA,90,1,NA,0.6953,-0.1027,NA,-0.4266,-0.7298,-0.6013,0.9421,NA,NA,36,5,NA,88,"EL","NotReported"
"130",130,1.55946749553779,1.41974799310251,"EO","NotReported",1.00313205149199,0.568881591888524,"EO","NotReported",NA,NA,NA,NA,44,109,18,103,15,106,NA,NA,NA,NA,92,1,NA,-0.1684,0.9177,NA,0.4217,1.0552,0.0279,0.1985,NA,NA,35,9,NA,109,"EO","NotReported"
"131",131,0.166436325788952,0.310352135375381,"EL","NotReported",-0.132434916366048,-0.366081807920853,"EL","NotReported",NA,NA,NA,NA,45,103,20,100,14,97,NA,NA,NA,NA,98,1,NA,0.689,0.7332,NA,0.4217,0.5996,-0.2947,-0.2824,NA,NA,39,7,NA,103,"EL","NotReported"
"132",132,0.624907032294494,0.437914977855591,"EO","NotReported",1.17384362649464,0.706159238883065,"EO","NotReported",NA,NA,NA,NA,19,76,10,79,8,86,NA,NA,NA,NA,91,1,NA,-0.1684,0.0639,NA,-0.9595,-0.854,0.0294,-0.5075,NA,NA,30,4,NA,76,"EO","NotReported"
"133",133,0.79860618931473,0.706159238883065,"EO","NotReported",0.711168666970737,0.310352135375381,"EO","NotReported",NA,NA,NA,NA,19,74,8,70,7,80,NA,NA,NA,NA,93,1,NA,0.7586,0.2725,NA,-1.847,-1.6222,-0.6271,0.1693,NA,NA,40,9,NA,74,"EO","NotReported"
"134",134,0.111943469705498,-0.216866240744262,"EL","NotReported",-0.129393288615401,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,NA,-0.1684,-1.1195,NA,0.6134,0.3457,-2.7854,-0.6,NA,NA,45,5,NA,NA,"EL","NotReported"
"135",135,-0.088622364315265,0.0552934452711644,"EL","NotReported",-0.817468647181315,-1.05111553873612,"EL","NotReported",NA,NA,NA,NA,26,78,12,78,13,95,NA,NA,NA,NA,98,1,NA,-0.1684,-1.9845,NA,0.6665,-0.6589,-2.6495,0.4089,NA,NA,30,4,NA,78,"EL","NotReported"
"136",136,2.02441903260803,1.69560932215827,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,51,123,27,125,19,119,NA,NA,NA,NA,88,1,NA,3,0.4047,NA,1.3039,1.1797,0.0279,-0.0487,NA,NA,37,10,NA,123,"EL","NotReported"
"137",137,0.497344189814284,0.310352135375381,"EO","NotReported",-0.962111654237104,-1.42979604184868,"EO","NotReported",NA,NA,NA,NA,43,109,17,102,17,112,NA,NA,NA,NA,91,1,NA,-0.5978,0.7185,NA,0.5863,0.5119,-0.6102,1.2109,NA,NA,47,7,NA,109,"EO","NotReported"
"138",138,1.18220863630259,0.853398925852826,"EL","NotReported",-0.807725918535453,-1.37571209017136,"EL","NotReported",NA,NA,NA,NA,23,86,13,93,13,104,NA,NA,NA,NA,88,1,NA,-0.1684,-1.2335,NA,-0.5861,-0.6589,-2.4036,0.6645,NA,NA,34,5,NA,86,"EL","NotReported"
"139",139,-0.368179961496426,-0.366081807920853,"EO","NotReported",-0.0321331323417177,-0.366081807920853,"EO","NotReported",NA,NA,NA,NA,20,73,11,78,11,93,NA,NA,NA,NA,95,1,NA,-0.1684,0.9817,NA,-0.183,-0.854,-0.4299,1.9162,NA,NA,27,6,NA,73,"EO","NotReported"
"140",140,0.562243429296636,0.706159238883065,"EL","NotReported",0.156362195265821,-0.0772846962889839,"EL","NotReported",NA,NA,NA,NA,49,108,12,77,21,115,NA,NA,NA,NA,98,1,NA,0.7586,3,NA,0.3827,0.8801,0.4366,-0.2944,NA,NA,46,7,NA,108,"EL","NotReported"
"141",141,1.155338922608,1.01561942017272,"EL","NotReported",0.872165437459057,0.437914977855591,"EL","NotReported",NA,NA,NA,NA,30,90,11,82,15,106,NA,NA,NA,NA,92,1,NA,-0.1684,-1.1195,NA,0.1353,0.0839,-3,-0.7166,NA,NA,39,7,NA,90,"EL","NotReported"
"142",142,-0.268473057879032,-0.0772846962889839,"EL","NotReported",-0.674296114235053,-0.874509077781747,"EL","NotReported",NA,NA,NA,NA,22,71,10,71,12,91,NA,NA,NA,NA,99,1,NA,-1.2522,-2.3373,NA,-0.5934,-1.029,-3,-2.149,NA,NA,31,0,NA,71,"EL","NotReported"
"143",143,1.22855963151246,1.41974799310251,"EO","NotReported",1.4005416406545,1.20032867710781,"EO","NotReported",NA,NA,NA,NA,40,95,16,90,16,101,NA,NA,NA,NA,99,1,NA,2.253,0.6106,NA,1.3866,0.8068,-0.4704,0.8986,NA,NA,32,11,NA,95,"EO","NotReported"
"144",144,0.514970877293017,0.706159238883065,"EL","NotReported",0.255506408817859,0.0552934452711644,"EL","NotReported",NA,NA,NA,NA,36,90,14,84,18,106,NA,NA,NA,NA,99,1,NA,3,0.0639,NA,0.3984,0.1423,0.3333,0.4329,NA,NA,44,8,NA,90,"EL","NotReported"
"145",145,0.91897616258991,1.01561942017272,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,NA,0.9109,0.7626,NA,0.6636,3,2.2113,1.3534,NA,NA,25,7,NA,NA,"EL","NotReported"
"146",146,-0.575894097720704,-0.526523392141513,"EO","NotReported",-0.0655670603498279,-0.366081807920853,"EO","NotReported",NA,NA,NA,NA,27,80,17,94,18,108,NA,NA,NA,NA,96,1,NA,0.7586,1.3781,NA,0.4217,0.5261,0.3648,0.4882,NA,NA,58,8,NA,80,"EO","NotReported"
"147",147,-0.864123484297217,-1.05111553873612,"EO","NotReported",-0.583431151124544,-1.05111553873612,"EO","NotReported",NA,NA,NA,NA,50,119,16,99,15,107,NA,NA,NA,NA,91,1,NA,0.9109,-0.5814,NA,0.4073,3,-2.0714,2.0669,NA,NA,41,7,NA,119,"EO","NotReported"
"148",148,0.204252462157157,-0.0772846962889839,"EL","NotReported",0.844904379003177,0.310352135375381,"EL","NotReported",NA,NA,NA,NA,25,88,13,93,14,107,NA,NA,NA,NA,89,1,NA,0.7586,0.9003,NA,-0.5021,-0.4999,-0.452,0.4882,NA,NA,30,9,NA,88,"EL","NotReported"
"149",149,-0.415842301805167,-0.697379460251308,"EO","NotReported",0.317686002883534,-0.216866240744262,"EO","NotReported",NA,NA,NA,NA,21,83,13,93,10,97,NA,NA,NA,NA,89,1,NA,-0.1566,0.9873,NA,-0.1978,-0.4999,-0.0562,2.7989,NA,NA,45,5,NA,83,"EO","NotReported"
"150",150,0.966248714593528,1.01561942017272,"EL","NotReported",0.223230051282041,-0.0772846962889839,"EL","NotReported",NA,NA,NA,NA,32,88,12,81,16,104,NA,NA,NA,NA,96,1,NA,0.7586,0.2725,NA,0.4217,-0.854,-0.3872,1.1851,NA,NA,35,8,NA,88,"EL","NotReported"
"151",151,-0.7467501658305,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,20,72,7,63,5,55,NA,NA,NA,NA,96,1,NA,-0.4614,-2.2905,NA,-1.1769,-2.0777,-2.7928,-0.6495,NA,NA,33,4,NA,72,"EL","NotReported"
"152",152,0.955992584201142,1.14718094579119,"EO","Eligible",0.837422736103506,0.637209772556811,"EO","Eligible",-0.26555562591295,0.744752161070902,"EO","Eligible",10,46,9,67,5,51,NA,NA,NA,NA,99,1,NA,0.2156,-0.4421,NA,-3,-1.7669,-0.5909,-1.127,NA,NA,32,8,NA,46,"EO","Eligible"
"153",153,-1.53891851664424,-1.63136546707591,"EO","Eligible",-0.914210083792694,-1.31502661538805,"EO","Eligible",NA,NA,NA,NA,36,96,15,94,12,97,NA,NA,NA,NA,93,1,NA,-0.1566,-1.1926,NA,-1.2476,-0.3016,-1.9973,0.1985,NA,NA,45,7,NA,96,"EO","Eligible"
"154",154,-1.0980645639329,-0.85960365033923,"EO","Eligible",NA,NA,NA,NA,-2.88247092994493,-1.82785409472291,"EO","Eligible",30,81,12,76,11,87,NA,NA,NA,NA,100,1,NA,0.2156,-0.3543,NA,-1.3408,-0.3016,-0.9651,-1.0881,NA,NA,59,7,NA,81,"EO","Eligible"
"155",155,0.709483116266396,0.853398925852826,"EO","Ineligible",NA,NA,NA,NA,NA,NA,NA,NA,42,98,19,98,20,113,NA,NA,NA,NA,98,1,NA,1.4351,0.2432,NA,3,0.5119,-0.5308,-0.5075,NA,NA,36,8,NA,98,"EO","Ineligible"
"156",156,1.10806637060439,1.01561942017272,"EL","Eligible",NA,NA,NA,NA,2.25952330622159,3.00397680377642,"EL","Eligible",19,74,12,84,8,85,NA,NA,NA,NA,93,1,NA,-0.5978,0.7185,NA,-2.1957,-2.5183,-2.0714,0.01,NA,NA,33,5,NA,74,"EL","Eligible"
"157",157,1.1551484003561,1.01542889792082,"EO","Eligible",0.406244303259204,-0.0280061563442619,"EO","Eligible",2.208376235515,2.90852068483166,"EO","Eligible",24,83,12,86,12,98,NA,NA,NA,NA,92,1,NA,0.1696,1.2157,NA,-0.1798,0.1386,-0.8637,-0.0059,NA,NA,0,7,NA,83,"EO","Eligible"
"158",158,1.48780069233175,1.34808118989647,"EO","Eligible",1.17960016753534,0.745349707931877,"EO","Eligible",NA,NA,NA,NA,21,79,12,86,14,103,NA,NA,NA,NA,92,1,NA,0.2156,0.6106,NA,-0.183,-1.3271,0.4105,-0.7486,NA,NA,38,8,NA,79,"EO","Eligible"
"159",159,1.37037728752332,1.41974799310251,"EO","Eligible",1.00667398645409,0.706159238883065,"EO","Eligible",0.26044304746245,1.13782368973179,"EO","Eligible",49,111,24,111,19,112,NA,NA,NA,NA,96,1,NA,0.2156,0.0639,NA,0.1353,1.0552,0.6086,-0.0204,NA,NA,48,11,NA,111,"EO","Eligible"
"160",160,0.304913860609553,0.307012014185126,"EO","Eligible",0.294204659862205,-0.0397440157169303,"EO","Eligible",1.3864629324775,2.21953452650867,"EO","Eligible",21,75,12,82,11,93,NA,NA,NA,NA,95,1,NA,0.2156,0.0639,NA,-0.6549,-0.854,-1.7788,0.5609,NA,NA,54,8,NA,75,"EO","Eligible"
"161",161,0.283923351113442,0.427839160699871,"EO","Eligible",0.205640735210543,-0.0280061563442619,"EO","Eligible",NA,NA,NA,NA,19,68,10,72,6,63,NA,NA,NA,NA,98,1,NA,-0.966,0.1488,NA,-0.7739,-1.452,0.3092,0.2495,NA,NA,35,0,NA,68,"EO","Eligible"
"162",162,0.867680814902622,1.05886917649267,"EO","Eligible",0.172206807202433,-0.0280061563442619,"EO","Eligible",-1.76607861728788,-0.755770830304031,"EO","Eligible",49,108,24,108,18,106,NA,NA,NA,NA,99,1,NA,3,0.6956,NA,-0.183,0.8801,0.3648,0.2907,NA,NA,59,10,NA,108,"EO","Eligible"
"163",163,1.10404357492072,1.05886917649267,"EO","Eligible",0.45177156749315,0.0843889639059041,"EO","Eligible",NA,NA,NA,NA,48,112,25,115,16,106,NA,NA,NA,NA,94,1,NA,1.3006,0.9817,NA,-0.183,0.9999,-0.9608,0.1535,NA,NA,42,11,NA,112,"EO","Eligible"
"164",164,0.544201092123017,0.404481589687733,"EO","Eligible",0.266890671034182,-0.167359788569284,"EO","Eligible",1.67411847685385,2.37426292617051,"EO","Eligible",25,84,11,82,11,96,NA,NA,NA,NA,92,1,NA,-0.1566,0.0639,NA,-1.5438,-0.6589,-0.7308,-2.3553,NA,NA,41,6,NA,84,"EO","Eligible"
"165",165,0.756755668270015,0.853398925852826,"EO","Eligible",-0.952897626645445,-1.21997844620836,"EO","Eligible",NA,NA,NA,NA,14,59,9,69,6,64,NA,NA,NA,NA,97,1,NA,-0.1566,-0.1027,NA,NA,NA,-1.0891,-1.2039,NA,NA,31,6,NA,59,"EO","Eligible"
